C:\Data\IMG\center_2025_03_17_15_08_22_156.jpg, C:\Data\IMG\left_2025_03_17_15_08_22_156.jpg, C:\Data\IMG\right_2025_03_17_15_08_22_156.jpg, 0, 0, 0, 8.191836E-05
C:\Data\IMG\center_2025_03_17_15_08_22_263.jpg, C:\Data\IMG\left_2025_03_17_15_08_22_263.jpg, C:\Data\IMG\right_2025_03_17_15_08_22_263.jpg, 0, 0, 0, 8.361716E-05
C:\Data\IMG\center_2025_03_17_15_08_22_366.jpg, C:\Data\IMG\left_2025_03_17_15_08_22_366.jpg, C:\Data\IMG\right_2025_03_17_15_08_22_366.jpg, 0, 0, 0, 8.427667E-05
C:\Data\IMG\center_2025_03_17_15_08_22_467.jpg, C:\Data\IMG\left_2025_03_17_15_08_22_467.jpg, C:\Data\IMG\right_2025_03_17_15_08_22_467.jpg, 0, 0, 0, 8.161507E-05
C:\Data\IMG\center_2025_03_17_15_08_22_570.jpg, C:\Data\IMG\left_2025_03_17_15_08_22_570.jpg, C:\Data\IMG\right_2025_03_17_15_08_22_570.jpg, 0, 0, 0, 8.177464E-05
C:\Data\IMG\center_2025_03_17_15_08_22_673.jpg, C:\Data\IMG\left_2025_03_17_15_08_22_673.jpg, C:\Data\IMG\right_2025_03_17_15_08_22_673.jpg, 0, 0, 0, 8.285842E-05
C:\Data\IMG\center_2025_03_17_15_08_22_776.jpg, C:\Data\IMG\left_2025_03_17_15_08_22_776.jpg, C:\Data\IMG\right_2025_03_17_15_08_22_776.jpg, 0, 0, 0, 8.213461E-05
C:\Data\IMG\center_2025_03_17_15_08_22_882.jpg, C:\Data\IMG\left_2025_03_17_15_08_22_882.jpg, C:\Data\IMG\right_2025_03_17_15_08_22_882.jpg, 0, 0, 0, 8.174474E-05
C:\Data\IMG\center_2025_03_17_15_08_22_985.jpg, C:\Data\IMG\left_2025_03_17_15_08_22_985.jpg, C:\Data\IMG\right_2025_03_17_15_08_22_985.jpg, 0, 0, 0, 8.566382E-05
C:\Data\IMG\center_2025_03_17_15_08_23_090.jpg, C:\Data\IMG\left_2025_03_17_15_08_23_090.jpg, C:\Data\IMG\right_2025_03_17_15_08_23_090.jpg, 0, 0, 0, 8.383279E-05
C:\Data\IMG\center_2025_03_17_15_08_23_192.jpg, C:\Data\IMG\left_2025_03_17_15_08_23_192.jpg, C:\Data\IMG\right_2025_03_17_15_08_23_192.jpg, 0, 0, 0, 8.241094E-05
C:\Data\IMG\center_2025_03_17_15_08_23_294.jpg, C:\Data\IMG\left_2025_03_17_15_08_23_294.jpg, C:\Data\IMG\right_2025_03_17_15_08_23_294.jpg, 0, 0, 0, 8.190578E-05
C:\Data\IMG\center_2025_03_17_15_08_23_400.jpg, C:\Data\IMG\left_2025_03_17_15_08_23_400.jpg, C:\Data\IMG\right_2025_03_17_15_08_23_400.jpg, 0, 0, 0, 8.18152E-05
C:\Data\IMG\center_2025_03_17_15_08_23_501.jpg, C:\Data\IMG\left_2025_03_17_15_08_23_501.jpg, C:\Data\IMG\right_2025_03_17_15_08_23_501.jpg, 0, 0, 0, 8.153374E-05
C:\Data\IMG\center_2025_03_17_15_08_23_607.jpg, C:\Data\IMG\left_2025_03_17_15_08_23_607.jpg, C:\Data\IMG\right_2025_03_17_15_08_23_607.jpg, 0, 0, 0, 8.179709E-05
C:\Data\IMG\center_2025_03_17_15_08_23_712.jpg, C:\Data\IMG\left_2025_03_17_15_08_23_712.jpg, C:\Data\IMG\right_2025_03_17_15_08_23_712.jpg, 0, 0, 0, 8.332306E-05
C:\Data\IMG\center_2025_03_17_15_08_23_817.jpg, C:\Data\IMG\left_2025_03_17_15_08_23_817.jpg, C:\Data\IMG\right_2025_03_17_15_08_23_817.jpg, 0, 0, 0, 8.294572E-05
C:\Data\IMG\center_2025_03_17_15_08_23_918.jpg, C:\Data\IMG\left_2025_03_17_15_08_23_918.jpg, C:\Data\IMG\right_2025_03_17_15_08_23_918.jpg, 0, 0, 0, 8.18685E-05
C:\Data\IMG\center_2025_03_17_15_08_24_025.jpg, C:\Data\IMG\left_2025_03_17_15_08_24_025.jpg, C:\Data\IMG\right_2025_03_17_15_08_24_025.jpg, 0, 0, 0, 8.214702E-05
C:\Data\IMG\center_2025_03_17_15_08_24_125.jpg, C:\Data\IMG\left_2025_03_17_15_08_24_125.jpg, C:\Data\IMG\right_2025_03_17_15_08_24_125.jpg, 0, 0, 0, 8.214716E-05
C:\Data\IMG\center_2025_03_17_15_08_24_228.jpg, C:\Data\IMG\left_2025_03_17_15_08_24_228.jpg, C:\Data\IMG\right_2025_03_17_15_08_24_228.jpg, 0, 0.0628671, 0, 0.01357244
C:\Data\IMG\center_2025_03_17_15_08_24_335.jpg, C:\Data\IMG\left_2025_03_17_15_08_24_335.jpg, C:\Data\IMG\right_2025_03_17_15_08_24_335.jpg, 0, 0.3658227, 0, 0.2783026
C:\Data\IMG\center_2025_03_17_15_08_24_440.jpg, C:\Data\IMG\left_2025_03_17_15_08_24_440.jpg, C:\Data\IMG\right_2025_03_17_15_08_24_440.jpg, 0, 0.715998, 0, 1.088966
C:\Data\IMG\center_2025_03_17_15_08_24_543.jpg, C:\Data\IMG\left_2025_03_17_15_08_24_543.jpg, C:\Data\IMG\right_2025_03_17_15_08_24_543.jpg, 0, 1, 0, 2.164073
C:\Data\IMG\center_2025_03_17_15_08_24_646.jpg, C:\Data\IMG\left_2025_03_17_15_08_24_646.jpg, C:\Data\IMG\right_2025_03_17_15_08_24_646.jpg, 0.041142, 1, 0, 3.333099
C:\Data\IMG\center_2025_03_17_15_08_24_753.jpg, C:\Data\IMG\left_2025_03_17_15_08_24_753.jpg, C:\Data\IMG\right_2025_03_17_15_08_24_753.jpg, 0.2954589, 1, 0, 4.494165
C:\Data\IMG\center_2025_03_17_15_08_24_858.jpg, C:\Data\IMG\left_2025_03_17_15_08_24_858.jpg, C:\Data\IMG\right_2025_03_17_15_08_24_858.jpg, 0, 1, 0, 5.884435
C:\Data\IMG\center_2025_03_17_15_08_24_958.jpg, C:\Data\IMG\left_2025_03_17_15_08_24_958.jpg, C:\Data\IMG\right_2025_03_17_15_08_24_958.jpg, 0, 1, 0, 7.031528
C:\Data\IMG\center_2025_03_17_15_08_25_060.jpg, C:\Data\IMG\left_2025_03_17_15_08_25_060.jpg, C:\Data\IMG\right_2025_03_17_15_08_25_060.jpg, 0, 1, 0, 8.167876
C:\Data\IMG\center_2025_03_17_15_08_25_165.jpg, C:\Data\IMG\left_2025_03_17_15_08_25_165.jpg, C:\Data\IMG\right_2025_03_17_15_08_25_165.jpg, 0, 1, 0, 9.293174
C:\Data\IMG\center_2025_03_17_15_08_25_270.jpg, C:\Data\IMG\left_2025_03_17_15_08_25_270.jpg, C:\Data\IMG\right_2025_03_17_15_08_25_270.jpg, 0, 1, 0, 10.40746
C:\Data\IMG\center_2025_03_17_15_08_25_372.jpg, C:\Data\IMG\left_2025_03_17_15_08_25_372.jpg, C:\Data\IMG\right_2025_03_17_15_08_25_372.jpg, 0.2672403, 1, 0, 11.58677
C:\Data\IMG\center_2025_03_17_15_08_25_474.jpg, C:\Data\IMG\left_2025_03_17_15_08_25_474.jpg, C:\Data\IMG\right_2025_03_17_15_08_25_474.jpg, 0.2573241, 1, 0, 12.31363
C:\Data\IMG\center_2025_03_17_15_08_25_578.jpg, C:\Data\IMG\left_2025_03_17_15_08_25_578.jpg, C:\Data\IMG\right_2025_03_17_15_08_25_578.jpg, 0, 1, 0, 13.72876
C:\Data\IMG\center_2025_03_17_15_08_25_682.jpg, C:\Data\IMG\left_2025_03_17_15_08_25_682.jpg, C:\Data\IMG\right_2025_03_17_15_08_25_682.jpg, 0, 1, 0, 15.07046
C:\Data\IMG\center_2025_03_17_15_08_25_783.jpg, C:\Data\IMG\left_2025_03_17_15_08_25_783.jpg, C:\Data\IMG\right_2025_03_17_15_08_25_783.jpg, 0, 1, 0, 15.99373
C:\Data\IMG\center_2025_03_17_15_08_25_888.jpg, C:\Data\IMG\left_2025_03_17_15_08_25_888.jpg, C:\Data\IMG\right_2025_03_17_15_08_25_888.jpg, 0, 1, 0, 16.92057
C:\Data\IMG\center_2025_03_17_15_08_25_991.jpg, C:\Data\IMG\left_2025_03_17_15_08_25_991.jpg, C:\Data\IMG\right_2025_03_17_15_08_25_991.jpg, 0, 1, 0, 18.1005
C:\Data\IMG\center_2025_03_17_15_08_26_094.jpg, C:\Data\IMG\left_2025_03_17_15_08_26_094.jpg, C:\Data\IMG\right_2025_03_17_15_08_26_094.jpg, 0, 1, 0, 18.96629
C:\Data\IMG\center_2025_03_17_15_08_26_196.jpg, C:\Data\IMG\left_2025_03_17_15_08_26_196.jpg, C:\Data\IMG\right_2025_03_17_15_08_26_196.jpg, 0, 1, 0, 20.13933
C:\Data\IMG\center_2025_03_17_15_08_26_299.jpg, C:\Data\IMG\left_2025_03_17_15_08_26_299.jpg, C:\Data\IMG\right_2025_03_17_15_08_26_299.jpg, 0, 1, 0, 21.31423
C:\Data\IMG\center_2025_03_17_15_08_26_403.jpg, C:\Data\IMG\left_2025_03_17_15_08_26_403.jpg, C:\Data\IMG\right_2025_03_17_15_08_26_403.jpg, 0, 1, 0, 22.25313
C:\Data\IMG\center_2025_03_17_15_08_26_508.jpg, C:\Data\IMG\left_2025_03_17_15_08_26_508.jpg, C:\Data\IMG\right_2025_03_17_15_08_26_508.jpg, 0, 1, 0, 23.26239
C:\Data\IMG\center_2025_03_17_15_08_26_613.jpg, C:\Data\IMG\left_2025_03_17_15_08_26_613.jpg, C:\Data\IMG\right_2025_03_17_15_08_26_613.jpg, 0, 1, 0, 24.22586
C:\Data\IMG\center_2025_03_17_15_08_26_715.jpg, C:\Data\IMG\left_2025_03_17_15_08_26_715.jpg, C:\Data\IMG\right_2025_03_17_15_08_26_715.jpg, 0, 1, 0, 25.19095
C:\Data\IMG\center_2025_03_17_15_08_26_818.jpg, C:\Data\IMG\left_2025_03_17_15_08_26_818.jpg, C:\Data\IMG\right_2025_03_17_15_08_26_818.jpg, 0, 1, 0, 26.33327
C:\Data\IMG\center_2025_03_17_15_08_26_918.jpg, C:\Data\IMG\left_2025_03_17_15_08_26_918.jpg, C:\Data\IMG\right_2025_03_17_15_08_26_918.jpg, 0, 1, 0, 27.27489
C:\Data\IMG\center_2025_03_17_15_08_27_019.jpg, C:\Data\IMG\left_2025_03_17_15_08_27_019.jpg, C:\Data\IMG\right_2025_03_17_15_08_27_019.jpg, 0, 1, 0, 28.20706
C:\Data\IMG\center_2025_03_17_15_08_27_118.jpg, C:\Data\IMG\left_2025_03_17_15_08_27_118.jpg, C:\Data\IMG\right_2025_03_17_15_08_27_118.jpg, 0, 1, 0, 29.12986
C:\Data\IMG\center_2025_03_17_15_08_27_219.jpg, C:\Data\IMG\left_2025_03_17_15_08_27_219.jpg, C:\Data\IMG\right_2025_03_17_15_08_27_219.jpg, 0, 1, 0, 30.04336
C:\Data\IMG\center_2025_03_17_15_08_27_323.jpg, C:\Data\IMG\left_2025_03_17_15_08_27_323.jpg, C:\Data\IMG\right_2025_03_17_15_08_27_323.jpg, 0, 1, 0, 30.18987
C:\Data\IMG\center_2025_03_17_15_08_27_424.jpg, C:\Data\IMG\left_2025_03_17_15_08_27_424.jpg, C:\Data\IMG\right_2025_03_17_15_08_27_424.jpg, 0, 1, 0, 30.18989
C:\Data\IMG\center_2025_03_17_15_08_27_528.jpg, C:\Data\IMG\left_2025_03_17_15_08_27_528.jpg, C:\Data\IMG\right_2025_03_17_15_08_27_528.jpg, 0, 1, 0, 30.18992
C:\Data\IMG\center_2025_03_17_15_08_27_631.jpg, C:\Data\IMG\left_2025_03_17_15_08_27_631.jpg, C:\Data\IMG\right_2025_03_17_15_08_27_631.jpg, 0, 1, 0, 30.18992
C:\Data\IMG\center_2025_03_17_15_08_27_733.jpg, C:\Data\IMG\left_2025_03_17_15_08_27_733.jpg, C:\Data\IMG\right_2025_03_17_15_08_27_733.jpg, 0, 1, 0, 30.18994
C:\Data\IMG\center_2025_03_17_15_08_27_842.jpg, C:\Data\IMG\left_2025_03_17_15_08_27_842.jpg, C:\Data\IMG\right_2025_03_17_15_08_27_842.jpg, 0, 1, 0, 30.18993
C:\Data\IMG\center_2025_03_17_15_08_27_944.jpg, C:\Data\IMG\left_2025_03_17_15_08_27_944.jpg, C:\Data\IMG\right_2025_03_17_15_08_27_944.jpg, 0, 1, 0, 30.18993
C:\Data\IMG\center_2025_03_17_15_08_28_046.jpg, C:\Data\IMG\left_2025_03_17_15_08_28_046.jpg, C:\Data\IMG\right_2025_03_17_15_08_28_046.jpg, 0, 1, 0, 30.18992
C:\Data\IMG\center_2025_03_17_15_08_28_153.jpg, C:\Data\IMG\left_2025_03_17_15_08_28_153.jpg, C:\Data\IMG\right_2025_03_17_15_08_28_153.jpg, 0, 1, 0, 30.18992
C:\Data\IMG\center_2025_03_17_15_08_28_258.jpg, C:\Data\IMG\left_2025_03_17_15_08_28_258.jpg, C:\Data\IMG\right_2025_03_17_15_08_28_258.jpg, 0, 1, 0, 30.18993
C:\Data\IMG\center_2025_03_17_15_08_28_360.jpg, C:\Data\IMG\left_2025_03_17_15_08_28_360.jpg, C:\Data\IMG\right_2025_03_17_15_08_28_360.jpg, 0, 1, 0, 30.18991
C:\Data\IMG\center_2025_03_17_15_08_28_461.jpg, C:\Data\IMG\left_2025_03_17_15_08_28_461.jpg, C:\Data\IMG\right_2025_03_17_15_08_28_461.jpg, 0, 1, 0, 30.18991
C:\Data\IMG\center_2025_03_17_15_08_28_566.jpg, C:\Data\IMG\left_2025_03_17_15_08_28_566.jpg, C:\Data\IMG\right_2025_03_17_15_08_28_566.jpg, 0, 1, 0, 30.18991
C:\Data\IMG\center_2025_03_17_15_08_28_673.jpg, C:\Data\IMG\left_2025_03_17_15_08_28_673.jpg, C:\Data\IMG\right_2025_03_17_15_08_28_673.jpg, 0, 1, 0, 30.18992
C:\Data\IMG\center_2025_03_17_15_08_28_778.jpg, C:\Data\IMG\left_2025_03_17_15_08_28_778.jpg, C:\Data\IMG\right_2025_03_17_15_08_28_778.jpg, 0, 1, 0, 30.18993
C:\Data\IMG\center_2025_03_17_15_08_28_879.jpg, C:\Data\IMG\left_2025_03_17_15_08_28_879.jpg, C:\Data\IMG\right_2025_03_17_15_08_28_879.jpg, 0, 1, 0, 30.18994
C:\Data\IMG\center_2025_03_17_15_08_28_982.jpg, C:\Data\IMG\left_2025_03_17_15_08_28_982.jpg, C:\Data\IMG\right_2025_03_17_15_08_28_982.jpg, 0, 1, 0, 30.18991
C:\Data\IMG\center_2025_03_17_15_08_29_083.jpg, C:\Data\IMG\left_2025_03_17_15_08_29_083.jpg, C:\Data\IMG\right_2025_03_17_15_08_29_083.jpg, 0, 1, 0, 30.18992
C:\Data\IMG\center_2025_03_17_15_08_29_191.jpg, C:\Data\IMG\left_2025_03_17_15_08_29_191.jpg, C:\Data\IMG\right_2025_03_17_15_08_29_191.jpg, 0, 1, 0, 30.1899
C:\Data\IMG\center_2025_03_17_15_08_29_295.jpg, C:\Data\IMG\left_2025_03_17_15_08_29_295.jpg, C:\Data\IMG\right_2025_03_17_15_08_29_295.jpg, 0, 1, 0, 30.18992
C:\Data\IMG\center_2025_03_17_15_08_29_396.jpg, C:\Data\IMG\left_2025_03_17_15_08_29_396.jpg, C:\Data\IMG\right_2025_03_17_15_08_29_396.jpg, 0, 1, 0, 30.18992
C:\Data\IMG\center_2025_03_17_15_08_29_499.jpg, C:\Data\IMG\left_2025_03_17_15_08_29_499.jpg, C:\Data\IMG\right_2025_03_17_15_08_29_499.jpg, 0, 1, 0, 30.18994
C:\Data\IMG\center_2025_03_17_15_08_29_603.jpg, C:\Data\IMG\left_2025_03_17_15_08_29_603.jpg, C:\Data\IMG\right_2025_03_17_15_08_29_603.jpg, 0, 1, 0, 30.18992
C:\Data\IMG\center_2025_03_17_15_08_29_707.jpg, C:\Data\IMG\left_2025_03_17_15_08_29_707.jpg, C:\Data\IMG\right_2025_03_17_15_08_29_707.jpg, 0, 1, 0, 30.18993
C:\Data\IMG\center_2025_03_17_15_08_29_809.jpg, C:\Data\IMG\left_2025_03_17_15_08_29_809.jpg, C:\Data\IMG\right_2025_03_17_15_08_29_809.jpg, 0, 1, 0, 30.18993
C:\Data\IMG\center_2025_03_17_15_08_29_910.jpg, C:\Data\IMG\left_2025_03_17_15_08_29_910.jpg, C:\Data\IMG\right_2025_03_17_15_08_29_910.jpg, 0, 1, 0, 30.18993
C:\Data\IMG\center_2025_03_17_15_08_30_014.jpg, C:\Data\IMG\left_2025_03_17_15_08_30_014.jpg, C:\Data\IMG\right_2025_03_17_15_08_30_014.jpg, 0, 1, 0, 30.18993
C:\Data\IMG\center_2025_03_17_15_08_30_115.jpg, C:\Data\IMG\left_2025_03_17_15_08_30_115.jpg, C:\Data\IMG\right_2025_03_17_15_08_30_115.jpg, 0, 1, 0, 30.18991
C:\Data\IMG\center_2025_03_17_15_08_30_216.jpg, C:\Data\IMG\left_2025_03_17_15_08_30_216.jpg, C:\Data\IMG\right_2025_03_17_15_08_30_216.jpg, 0, 1, 0, 30.18993
C:\Data\IMG\center_2025_03_17_15_08_30_324.jpg, C:\Data\IMG\left_2025_03_17_15_08_30_324.jpg, C:\Data\IMG\right_2025_03_17_15_08_30_324.jpg, 0, 1, 0, 30.18994
C:\Data\IMG\center_2025_03_17_15_08_30_424.jpg, C:\Data\IMG\left_2025_03_17_15_08_30_424.jpg, C:\Data\IMG\right_2025_03_17_15_08_30_424.jpg, 0, 1, 0, 30.18992
C:\Data\IMG\center_2025_03_17_15_08_30_527.jpg, C:\Data\IMG\left_2025_03_17_15_08_30_527.jpg, C:\Data\IMG\right_2025_03_17_15_08_30_527.jpg, 0, 1, 0, 30.18992
C:\Data\IMG\center_2025_03_17_15_08_30_632.jpg, C:\Data\IMG\left_2025_03_17_15_08_30_632.jpg, C:\Data\IMG\right_2025_03_17_15_08_30_632.jpg, 0, 1, 0, 30.18991
C:\Data\IMG\center_2025_03_17_15_08_30_738.jpg, C:\Data\IMG\left_2025_03_17_15_08_30_738.jpg, C:\Data\IMG\right_2025_03_17_15_08_30_738.jpg, 0, 1, 0, 30.18992
C:\Data\IMG\center_2025_03_17_15_08_30_838.jpg, C:\Data\IMG\left_2025_03_17_15_08_30_838.jpg, C:\Data\IMG\right_2025_03_17_15_08_30_838.jpg, 0, 1, 0, 30.18993
C:\Data\IMG\center_2025_03_17_15_08_30_940.jpg, C:\Data\IMG\left_2025_03_17_15_08_30_940.jpg, C:\Data\IMG\right_2025_03_17_15_08_30_940.jpg, 0, 1, 0, 30.18994
C:\Data\IMG\center_2025_03_17_15_08_31_042.jpg, C:\Data\IMG\left_2025_03_17_15_08_31_042.jpg, C:\Data\IMG\right_2025_03_17_15_08_31_042.jpg, 0, 1, 0, 30.18992
C:\Data\IMG\center_2025_03_17_15_08_31_148.jpg, C:\Data\IMG\left_2025_03_17_15_08_31_148.jpg, C:\Data\IMG\right_2025_03_17_15_08_31_148.jpg, 0, 1, 0, 30.18993
C:\Data\IMG\center_2025_03_17_15_08_31_248.jpg, C:\Data\IMG\left_2025_03_17_15_08_31_248.jpg, C:\Data\IMG\right_2025_03_17_15_08_31_248.jpg, 0, 1, 0, 30.18993
C:\Data\IMG\center_2025_03_17_15_08_31_351.jpg, C:\Data\IMG\left_2025_03_17_15_08_31_351.jpg, C:\Data\IMG\right_2025_03_17_15_08_31_351.jpg, -0.09967349, 1, 0, 30.18748
C:\Data\IMG\center_2025_03_17_15_08_31_457.jpg, C:\Data\IMG\left_2025_03_17_15_08_31_457.jpg, C:\Data\IMG\right_2025_03_17_15_08_31_457.jpg, -0.0668394, 1, 0, 30.19032
C:\Data\IMG\center_2025_03_17_15_08_31_559.jpg, C:\Data\IMG\left_2025_03_17_15_08_31_559.jpg, C:\Data\IMG\right_2025_03_17_15_08_31_559.jpg, 0, 1, 0, 30.18978
C:\Data\IMG\center_2025_03_17_15_08_31_661.jpg, C:\Data\IMG\left_2025_03_17_15_08_31_661.jpg, C:\Data\IMG\right_2025_03_17_15_08_31_661.jpg, 0, 1, 0, 30.18995
C:\Data\IMG\center_2025_03_17_15_08_31_766.jpg, C:\Data\IMG\left_2025_03_17_15_08_31_766.jpg, C:\Data\IMG\right_2025_03_17_15_08_31_766.jpg, 0, 1, 0, 30.18999
C:\Data\IMG\center_2025_03_17_15_08_31_873.jpg, C:\Data\IMG\left_2025_03_17_15_08_31_873.jpg, C:\Data\IMG\right_2025_03_17_15_08_31_873.jpg, 0, 1, 0, 30.18998
C:\Data\IMG\center_2025_03_17_15_08_31_979.jpg, C:\Data\IMG\left_2025_03_17_15_08_31_979.jpg, C:\Data\IMG\right_2025_03_17_15_08_31_979.jpg, 0, 1, 0, 30.18999
C:\Data\IMG\center_2025_03_17_15_08_32_083.jpg, C:\Data\IMG\left_2025_03_17_15_08_32_083.jpg, C:\Data\IMG\right_2025_03_17_15_08_32_083.jpg, 0, 1, 0, 30.19
C:\Data\IMG\center_2025_03_17_15_08_32_185.jpg, C:\Data\IMG\left_2025_03_17_15_08_32_185.jpg, C:\Data\IMG\right_2025_03_17_15_08_32_185.jpg, 0, 1, 0, 30.18999
C:\Data\IMG\center_2025_03_17_15_08_32_285.jpg, C:\Data\IMG\left_2025_03_17_15_08_32_285.jpg, C:\Data\IMG\right_2025_03_17_15_08_32_285.jpg, 0, 1, 0, 30.18999
C:\Data\IMG\center_2025_03_17_15_08_32_391.jpg, C:\Data\IMG\left_2025_03_17_15_08_32_391.jpg, C:\Data\IMG\right_2025_03_17_15_08_32_391.jpg, 0, 1, 0, 30.18999
C:\Data\IMG\center_2025_03_17_15_08_32_494.jpg, C:\Data\IMG\left_2025_03_17_15_08_32_494.jpg, C:\Data\IMG\right_2025_03_17_15_08_32_494.jpg, 0, 1, 0, 30.18998
C:\Data\IMG\center_2025_03_17_15_08_32_600.jpg, C:\Data\IMG\left_2025_03_17_15_08_32_600.jpg, C:\Data\IMG\right_2025_03_17_15_08_32_600.jpg, 0, 1, 0, 30.19
C:\Data\IMG\center_2025_03_17_15_08_32_703.jpg, C:\Data\IMG\left_2025_03_17_15_08_32_703.jpg, C:\Data\IMG\right_2025_03_17_15_08_32_703.jpg, 0, 1, 0, 30.19
C:\Data\IMG\center_2025_03_17_15_08_32_810.jpg, C:\Data\IMG\left_2025_03_17_15_08_32_810.jpg, C:\Data\IMG\right_2025_03_17_15_08_32_810.jpg, 0, 1, 0, 30.19001
C:\Data\IMG\center_2025_03_17_15_08_32_915.jpg, C:\Data\IMG\left_2025_03_17_15_08_32_915.jpg, C:\Data\IMG\right_2025_03_17_15_08_32_915.jpg, 0, 1, 0, 30.19
C:\Data\IMG\center_2025_03_17_15_08_33_017.jpg, C:\Data\IMG\left_2025_03_17_15_08_33_017.jpg, C:\Data\IMG\right_2025_03_17_15_08_33_017.jpg, 0, 1, 0, 30.18998
C:\Data\IMG\center_2025_03_17_15_08_33_122.jpg, C:\Data\IMG\left_2025_03_17_15_08_33_122.jpg, C:\Data\IMG\right_2025_03_17_15_08_33_122.jpg, 0, 1, 0, 30.19
C:\Data\IMG\center_2025_03_17_15_08_33_229.jpg, C:\Data\IMG\left_2025_03_17_15_08_33_229.jpg, C:\Data\IMG\right_2025_03_17_15_08_33_229.jpg, 0, 1, 0, 30.18999
C:\Data\IMG\center_2025_03_17_15_08_33_332.jpg, C:\Data\IMG\left_2025_03_17_15_08_33_332.jpg, C:\Data\IMG\right_2025_03_17_15_08_33_332.jpg, 0, 1, 0, 30.19
C:\Data\IMG\center_2025_03_17_15_08_33_437.jpg, C:\Data\IMG\left_2025_03_17_15_08_33_437.jpg, C:\Data\IMG\right_2025_03_17_15_08_33_437.jpg, 0, 1, 0, 30.18999
C:\Data\IMG\center_2025_03_17_15_08_33_541.jpg, C:\Data\IMG\left_2025_03_17_15_08_33_541.jpg, C:\Data\IMG\right_2025_03_17_15_08_33_541.jpg, 0, 1, 0, 30.18999
C:\Data\IMG\center_2025_03_17_15_08_33_643.jpg, C:\Data\IMG\left_2025_03_17_15_08_33_643.jpg, C:\Data\IMG\right_2025_03_17_15_08_33_643.jpg, 0, 1, 0, 30.18999
C:\Data\IMG\center_2025_03_17_15_08_33_745.jpg, C:\Data\IMG\left_2025_03_17_15_08_33_745.jpg, C:\Data\IMG\right_2025_03_17_15_08_33_745.jpg, 0, 1, 0, 30.18999
C:\Data\IMG\center_2025_03_17_15_08_33_849.jpg, C:\Data\IMG\left_2025_03_17_15_08_33_849.jpg, C:\Data\IMG\right_2025_03_17_15_08_33_849.jpg, 0, 1, 0, 30.19
C:\Data\IMG\center_2025_03_17_15_08_33_954.jpg, C:\Data\IMG\left_2025_03_17_15_08_33_954.jpg, C:\Data\IMG\right_2025_03_17_15_08_33_954.jpg, 0, 1, 0, 30.19
